chapter,transcript,is_present,id,start_frame,end_frame
ch27,fig fig,true,ch27_887725_888825,44386,44441
ch27,and then this is an avocado,true,ch27_888920_890893,44446,44545
ch27,and this is its stone,true,ch27_890893_892195,44545,44610
ch27,and this bit in a real avocado is nice and smooth and squishy and really tasty,true,ch27_892974_896468,44649,44823
ch27,and we smoosh it up,true,ch27_897685_898578,44884,44929
ch27,are you trying to squish them together,true,ch27_902094_903352,45105,45168
ch27,trying to make a fruit smoothie,true,ch27_903980_905126,45199,45256
ch27,what could we put in our sandwich,true,ch27_906011_907171,45301,45359
ch27,nothing,true,ch27_910889_911419,45544,45571
ch27,a nothing sandwich just bread,true,ch27_911419_912730,45571,45636
ch27,<noise>,true,ch27_912898_914404,45645,45720
ch27,a bread sandwich,true,ch27_914724_915604,45736,45780
ch27,oh,true,ch27_916661_917154,45833,45858
ch27,sometimes that's nice,true,ch27_917154_918094,45858,45905
ch27,like a ham sandwich,true,ch27_922900_924060,46145,46203
ch27,ham sandwich with bread,true,ch27_924335_925305,46217,46265
ch27,oh,false,ch27_946641_947069,47332,47353
ch27,wow,false,ch27_947069_947564,47353,47378
ch27,we're gonna talk about the animals,false,ch27_947564_948726,47378,47436
ch27,now you don't like animals as much as <name> do you,false,ch27_949772_951882,47489,47594
ch27,what do you think,false,ch27_956781_957368,47839,47868
ch27,yeah,false,ch27_959551_960024,47978,48001
ch27,it would be nice if it was real ones wouldn't it but,false,ch27_960363_962414,48018,48121
ch27,we got to talk about a sloth,false,ch27_962599_964089,48130,48204
ch27,do you know what a sloth's like,false,ch27_965009_966286,48250,48314
ch27,they look a little bit like a bear,false,ch27_967406_968686,48370,48434
ch27,and they are really really really slow,false,ch27_970162_973272,48508,48664
ch27,like what,false,ch27_975356_975759,48768,48788
ch27,yeah a bit like snails,false,ch27_978353_979613,48918,48981
ch27,snails are slow but sloths are slow,false,ch27_979743_981653,48987,49083
ch27,but they look a bit like teddy bears,false,ch27_981987_983281,49099,49164
ch27,and they've got these big hooky claws,false,ch27_983281_985701,49164,49285
ch27,and what's really exciting about sloths is they hang upside down in trees,false,ch27_986724_989739,49336,49487
ch27,and they crawl really slowly,false,ch27_991471_992768,49574,49638
ch27,they're super cute as well,false,ch27_992768_994141,49638,49707
ch27,i think you'd like a sloth if you met one,false,ch27_994227_995826,49711,49791
ch27,you've seen one at the zoo,false,ch27_995919_997086,49796,49854
ch27,we saw one at the zoo with <name> and <name>,false,ch27_997561_999506,49878,49975
ch27,do you remember,false,ch27_1001744_1002428,50087,50121
ch27,inside that tropical house,false,ch27_1002703_1004320,50135,50216
ch27,was it what,false,ch27_1010175_1010773,50509,50539
ch27,it was brown i think,false,ch27_1013140_1014338,50657,50717
ch27,and very furry,false,ch27_1014599_1015598,50730,50780
ch27,now do you know what an eel looks like,false,ch27_1017225_1019795,50861,50990
ch27,you have a book with an eel in,false,ch27_1021466_1022854,51073,51143
ch27,they look a bit like a snake,false,ch27_1023515_1024635,51176,51232
ch27,and where do you think an eel lives,false,ch27_1025121_1026692,51256,51335
ch27,under the table,false,ch27_1029791_1031387,51490,51569
ch27,under the sea,false,ch27_1032734_1035409,51637,51770
ch27,they live under the sea,false,ch27_1036046_1037069,51802,51853
ch27,sometimes they live in rivers actually,false,ch27_1037902_1039516,51895,51976
ch27,you know the big river in london the thames,false,ch27_1039978_1041768,51999,52088
ch27,get eels in the thames,false,ch27_1042434_1043628,52122,52181
ch27,ah,false,ch27_1044631_1044744,52232,52237
ch27,oh,false,ch27_1044993_1045631,52250,52282
ch27,and you'll like this one,false,ch27_1045631_1046719,52282,52336
ch27,can you tell me about a bat,false,ch27_1046719_1047939,52336,52397
ch27,they do fly,false,ch27_1051504_1052472,52575,52624
ch27,what do they look like,false,ch27_1052525_1053455,52626,52673
ch27,they do a bit,false,ch27_1058244_1058737,52912,52937
ch27,they've got really big wings haven't they,false,ch27_1058737_1060149,52937,53007
ch27,what are they do you know what their wings are made of,false,ch27_1060251_1062093,53013,53105
ch27,what do you think they're made of,false,ch27_1062112_1062952,53106,53148
ch27,have a guess,false,ch27_1064540_1065150,53227,53258
ch27,they're made of toys,false,ch27_1067477_1068427,53374,53421
ch27,they're made of skin,false,ch27_1069159_1070091,53458,53505
ch27,so they're little mammals,false,ch27_1071492_1072876,53575,53644
ch27,they're like mice,false,ch27_1072876_1073800,53644,53690
ch27,and then they've got skin wings,false,ch27_1074483_1076253,53724,53813
ch27,that's crazy isn't it,false,ch27_1076631_1077702,53832,53885
ch27,that's right,false,ch27_1081933_1082633,54097,54132
ch27,yeah there's a stop the bats song isn't there on my little ponies,false,ch27_1083110_1085777,54155,54289
ch27,stop the bats stop the bats la la la la la la la,false,ch27_1086253_1091226,54313,54561
ch27,okay you sing it then,false,ch27_1093816_1094646,54691,54732
ch27,<laugh>,false,ch27_1100073_1101433,55004,55072
ch27,really,false,ch27_1102846_1103416,55142,55171
ch27,oh,false,ch27_1104186_1104364,55209,55218
ch27,and the next one we have to talk about is elephant,false,ch27_1104364_1106524,55218,55326
ch27,can you show me an impression of an elephant,false,ch27_1106686_1108916,55334,55446
ch27,can you pretend to be an elephant,false,ch27_1110041_1111215,55502,55561
ch27,<laugh>,false,ch27_1114295_1114460,55715,55723
ch27,i can do it,false,ch27_1114982_1115574,55749,55779
ch27,look look here is my trunk,false,ch27_1115574_1117304,55779,55865
ch27,<noise>,false,ch27_1118111_1119061,55906,55953
ch27,haha,false,ch27_1119362_1119708,55968,55985
ch27,<noise>,false,ch27_1122386_1122766,56119,56138
ch27,that's you have a good elephant trunk,false,ch27_1122809_1124404,56140,56220
ch27,and then platypus,false,ch27_1130381_1131401,56519,56570
ch27,platypus is a really odd one,false,ch27_1131513_1133033,56576,56652
ch27,i don't think we've ever seen a platypus,false,ch27_1133724_1135314,56686,56766
ch27,but we've seen something a bit like a platypus,false,ch27_1135359_1137199,56768,56860
ch27,we've seen an otter,false,ch27_1138227_1139100,56911,56955
ch27,do you remember the otters,false,ch27_1139548_1140744,56977,57037
ch27,they're sort of a bit like bears i guess,false,ch27_1142286_1144590,57114,57229
ch27,they're super cute,false,ch27_1144657_1145459,57233,57273
ch27,but they live in rivers and in the sea,false,ch27_1145591_1147415,57280,57371
ch27,they're about the size of <name>,false,ch27_1149956_1151110,57498,57555
ch27,yeah we've seen some in the zoo,false,ch27_1153304_1154787,57665,57739
ch27,you can get otters in this country,false,ch27_1155075_1156720,57754,57836
ch27,but a platypus is a bit like an otter,false,ch27_1158992_1161053,57950,58053
ch27,<laugh>,false,ch27_1161156_1161336,58058,58067
ch27,and it's got like a ducks bill,false,ch27_1161466_1162950,58073,58148
ch27,it's crazy,false,ch27_1163131_1163806,58157,58190
ch27,can't touch them,false,ch27_1165573_1166408,58279,58320
ch27,well the otters that live in this country are wild,false,ch27_1167515_1170228,58376,58511
ch27,so they'd run away,false,ch27_1170300_1171281,58515,58564
ch27,and sometimes they bite,false,ch27_1171349_1172389,58567,58619
ch27,no you don't touch them,false,ch27_1175418_1176510,58771,58826
ch27,oh,false,ch27_1176691_1176858,58835,58843
ch27,we didn't get to a panda,false,ch27_1176858_1177978,58843,58899
ch27,and the and the panda bear,true,ch27_1180596_1181836,59030,59092
ch27,oh,true,ch27_1183616_1183895,59181,59195
ch27,there's the panda look,true,ch27_1183895_1185086,59195,59254
ch27,oh,true,ch27_1185086_1185296,59254,59265
ch27,it's so cute,true,ch27_1185316_1186236,59266,59312
ch27,here's the sloth,true,ch27_1187113_1187853,59356,59393
ch27,slowly slowly slowly went the sloth,true,ch27_1188792_1192206,59440,59610
ch27,what's that,true,ch27_1192748_1193328,59637,59666
ch27,you don't know,true,ch27_1195279_1195813,59764,59791
ch27,you remember,true,ch27_1195813_1196469,59791,59823
ch27,alright look,true,ch27_1197203_1198273,59860,59914
ch27,these are exciting,true,ch27_1199012_1200442,59951,60022
ch27,this is a very hairy sloth,true,ch27_1200727_1202489,60036,60124
ch27,what's that,true,ch27_1203405_1203730,60170,60186
ch27,what's that,true,ch27_1203802_1204033,60190,60202
ch27,is it a scary bat,true,ch27_1207460_1208591,60373,60430
ch27,they do,true,ch27_1211856_1212655,60593,60633
ch27,i like this,true,ch27_1213341_1214145,60667,60707
ch27,do you remember what this was,true,ch27_1214145_1215080,60707,60754
ch27,a snake that lives under the sea what was it called,true,ch27_1215198_1217310,60760,60866
ch27,close not a sloth an eel,true,ch27_1219598_1222077,60980,61104
ch27,eel,true,ch27_1222535_1223332,61127,61167
ch27,yeah,true,ch27_1224576_1225011,61229,61251
ch27,and they sort of swim along in the sea,true,ch27_1225108_1227511,61255,61376
ch27,eel,true,ch27_1227916_1228713,61396,61436
ch27,that's right e for eel,true,ch27_1229795_1231038,61490,61552
ch27,e for eel,true,ch27_1231978_1232560,61599,61628
ch27,this is the sloth,true,ch27_1232560_1233590,61628,61679
ch27,and they hang upside down in trees,true,ch27_1235009_1236742,61750,61837
ch27,they're really funny,true,ch27_1236742_1237564,61837,61878
ch27,they hang like th,true,ch27_1237749_1238357,61887,61918
ch27,yeah like this,true,ch27_1239005_1239785,61950,61989
ch27,and then they're ever so slowly,true,ch27_1240860_1242642,62043,62132
ch27,after i'll show you a video of a sloth,true,ch27_1242642_1244150,62132,62208
ch27,what's that,true,ch27_1245061_1245573,62253,62279
ch27,yeah it's a cute one,true,ch27_1246813_1247882,62341,62394
ch27,i like bats,true,ch27_1248363_1249063,62418,62453
ch27,they're very sweet,true,ch27_1249436_1250246,62472,62512
ch27,do they,true,ch27_1257226_1257723,62861,62886
ch27,like what what bad things do they do,true,ch27_1258019_1259699,62901,62985
ch27,<laugh>,true,ch27_1262897_1263377,63145,63169
ch27,hit the road,true,ch27_1264000_1264674,63200,63234
ch27,hit the road means go away,true,ch27_1265443_1266739,63272,63337
ch27,so i think apple jack wanted the bats to go away,true,ch27_1267824_1271040,63391,63552
ch27,because they ate her,true,ch27_1271040_1273286,63552,63664
ch27,that's right,true,ch27_1274588_1275167,63729,63758
ch27,but lots of things need to eat apples,true,ch27_1275907_1277660,63795,63883
ch27,and lots of things need to eat fruit and stuff don't they,true,ch27_1277882_1280141,63894,64007
ch27,so it doesn't make them bad,true,ch27_1280141_1281335,64007,64067
ch27,oh,true,ch27_1292599_1292812,64630,64641
ch27,this is a soft panda,true,ch27_1292812_1294022,64641,64701
ch27,that's right well done,true,ch27_1301552_1303164,65078,65158
ch27,what else is p for,true,ch27_1303351_1304594,65168,65230
ch27,for no,true,ch27_1307356_1307946,65368,65397
ch27,<laugh>,true,ch27_1309390_1310266,65470,65513
ch27,what you don't know,true,ch27_1310746_1311603,65537,65580
ch27,p for panda well done,true,ch27_1316638_1317909,65832,65895
ch27,what does elephant start with,true,ch27_1318545_1320083,65927,66004
ch27,yeah you do,true,ch27_1322507_1323161,66125,66158
ch27,e,true,ch27_1323375_1324165,66169,66208
ch27,close,true,ch27_1327867_1328507,66393,66425
ch27,e,true,ch27_1328937_1329047,66447,66452
ch27,e for elephant,true,ch27_1330301_1331251,66515,66563
ch27,<noise>,true,ch27_1332110_1333150,66606,66658
ch27,because p p p is like panda,true,ch27_1341314_1343191,67066,67160
ch27,but also p p p for platypus,true,ch27_1343191_1345301,67160,67265
ch27,isn't this a strange creature,true,ch27_1346030_1347261,67302,67363
ch27,it's furry,true,ch27_1349067_1349897,67453,67495
ch27,but it's got feet like a duck,true,ch27_1350039_1352599,67502,67630
ch27,oops,true,ch27_1355155_1355462,67758,67773
ch27,you like your bat don't you,true,ch27_1355620_1356644,67781,67832
ch27,you like watching them on tv with the ponies,true,ch27_1361895_1363869,68095,68193
ch27,this platypus is crazy,true,ch27_1364993_1366600,68250,68330
ch27,look it's got a bill like a duck,true,ch27_1366600_1368700,68330,68435
ch27,a duck billed platypus,true,ch27_1369234_1370914,68462,68546
ch27,hit the road,true,ch27_1376395_1377595,68820,68880
ch27,my platypus is gonna he's gonna bite the bat,true,ch27_1380024_1382517,69001,69126
ch27,<laugh>,true,ch27_1383388_1383928,69169,69196
ch27,<noise>,true,ch27_1384680_1385350,69234,69268
ch27,what noise what noise do you think the bats make,true,ch27_1387742_1389402,69387,69470
ch27,think they squeak,true,ch27_1393534_1394177,69677,69709
ch27,maybe,true,ch27_1395308_1395595,69765,69780
ch27,bye bye bat,true,ch27_1404296_1404746,70215,70237
ch27,<laugh>,true,ch27_1410876_1411042,70544,70552
ch27,it's a really heavy sloth isn't it,true,ch27_1411042_1412818,70552,70641
ch27,super hairy,true,ch27_1413567_1414702,70678,70735
ch27,alright tools now,false,ch27_1416087_1417510,70804,70876
ch27,we have to talk about tools,false,ch27_1417510_1419077,70876,70954
ch27,they're play tools i hope,false,ch27_1422071_1423571,71104,71179
ch27,coz some of them would be a bit big and sharp maybe,false,ch27_1423903_1427203,71195,71360
ch27,so we have to talk about a spatula,false,ch27_1427992_1429782,71400,71489
ch27,what does mummy use a spatula for in the kitchen,false,ch27_1430118_1433298,71506,71665
ch27,do we know,false,ch27_1434915_1435566,71746,71778
ch27,no,false,ch27_1437932_1438620,71897,71931
ch27,do i use it when i'm making your omelette,false,ch27_1439203_1441544,71960,72077
ch27,do i,false,ch27_1442387_1442827,72119,72141
ch27,and tongs,false,ch27_1443588_1444358,72179,72218
ch27,you've used tongs at stay and play sometimes,false,ch27_1444401_1446530,72220,72326
ch27,do they pinch things,false,ch27_1450325_1451370,72516,72568
ch27,pinch things,false,ch27_1451791_1452414,72590,72621
ch27,yeah,false,ch27_1454515_1455106,72726,72755
ch27,that's right yeah,false,ch27_1455494_1456411,72775,72821
ch27,and pliers,false,ch27_1456530_1457203,72826,72860
ch27,pliers are just a bit like tongs,false,ch27_1459874_1461544,72994,73077
ch27,but they're good for gripping,false,ch27_1461570_1462857,73078,73143
ch27,um,false,ch27_1463463_1464104,73173,73205
ch27,things if you want to if they're really hard to grip,false,ch27_1464381_1468351,73219,73418
ch27,they're also good for squeezing things,false,ch27_1469202_1471586,73460,73579
ch27,grandpa uses pliers quite a lot on his motorbikes,false,ch27_1483915_1486283,74196,74314
ch27,okay pliers,false,ch27_1493406_1493875,74670,74694
ch27,a prism,false,ch27_1493875_1494619,74694,74731
ch27,oh,false,ch27_1494739_1495068,74737,74753
ch27,we haven't seen a prism,false,ch27_1495068_1496024,74753,74801
ch27,and then scales,false,ch27_1511777_1512714,75589,75636
ch27,what do we do with scales,false,ch27_1512714_1513893,75636,75695
ch27,we use them in the kitchen,false,ch27_1513893_1515036,75695,75752
ch27,they're the things that have numbers on,false,ch27_1517648_1519055,75882,75953
ch27,what do the scales tell us,false,ch27_1526423_1527958,76321,76398
ch27,when we've got enough in,false,ch27_1528144_1530710,76407,76536
ch27,ingredients,false,ch27_1532863_1533710,76643,76686
ch27,so have we put enough ingredients in a bowl,false,ch27_1533710_1535296,76686,76765
ch27,that's right to make cakes,false,ch27_1538602_1539604,76930,76980
ch27,so we use them in the kitchen,false,ch27_1539604_1540572,76980,77029
